0,1,filename
26,8,2.txt
26,14,5.txt
23,13,9.txt
26,14,12.txt
26,8,14.txt
25,12,16.txt
27,8,17.txt
16,8,21.txt
16,8,23.txt
26,8,24.txt
26,11,26.txt
26,8,28.txt
26,13,30.txt
26,11,32.txt
16,13,34.txt
26,12,36.txt
16,8,40.txt
26,11,41.txt
26,8,49.txt
16,11,53.txt
26,8,55.txt
26,8,57.txt
26,8,60.txt
26,13,61.txt
16,8,63.txt
16,13,65.txt
26,8,68.txt
26,11,71.txt
25,12,72.txt
26,8,76.txt
26,11,78.txt
26,12,81.txt
26,11,84.txt
26,8,86.txt
26,8,89.txt
26,8,90.txt
16,8,92.txt
26,11,95.txt
16,14,97.txt
26,8,98.txt
26,12,100.txt
26,11,102.txt
16,12,105.txt
26,8,108.txt
26,8,110.txt
16,8,112.txt
16,11,114.txt
26,11,116.txt
26,8,118.txt
26,8,121.txt
26,13,123.txt
26,14,124.txt
26,8,126.txt
16,8,128.txt
16,8,130.txt
26,14,132.txt
26,8,135.txt
26,8,137.txt
16,12,141.txt
26,8,144.txt
26,8,145.txt
26,8,147.txt
26,12,149.txt
26,8,151.txt
26,8,154.txt
26,8,156.txt
26,11,158.txt
26,12,160.txt
26,8,161.txt
16,13,163.txt
26,8,165.txt
16,8,167.txt
26,8,169.txt
16,8,171.txt
16,8,173.txt
26,8,175.txt
16,8,177.txt
16,8,179.txt
26,8,182.txt
16,8,184.txt
26,8,188.txt
16,13,189.txt
16,12,191.txt
16,13,194.txt
16,8,197.txt
26,8,199.txt
16,11,203.txt
16,8,204.txt
16,13,209.txt
16,8,210.txt
26,8,212.txt
26,13,214.txt
27,8,217.txt
25,12,219.txt
26,8,220.txt
26,12,222.txt
26,8,225.txt
26,8,227.txt
26,8,229.txt
26,12,231.txt
26,11,236.txt
26,12,241.txt
26,8,242.txt
26,8,245.txt
16,12,247.txt
26,12,249.txt
26,12,250.txt
16,8,252.txt
26,12,256.txt
26,8,258.txt
26,8,260.txt
26,12,261.txt
26,8,264.txt
26,8,269.txt
26,8,272.txt
26,8,274.txt
23,13,276.txt
26,8,280.txt
26,8,282.txt
26,12,283.txt
16,12,284.txt
26,12,286.txt
16,11,288.txt
26,11,290.txt
25,12,293.txt
26,13,295.txt
16,13,297.txt
26,11,300.txt
26,8,303.txt
16,13,305.txt
26,11,307.txt
26,11,311.txt
26,8,313.txt
16,8,318.txt
26,8,320.txt
27,13,322.txt
27,13,323.txt
26,8,324.txt
16,13,326.txt
26,13,328.txt
26,8,329.txt
26,8,333.txt
26,8,335.txt
26,8,337.txt
26,12,341.txt
16,13,342.txt
26,11,344.txt
26,8,347.txt
26,11,349.txt
24,13,352.txt
26,13,354.txt
16,8,358.txt
16,8,360.txt
16,11,362.txt
16,11,364.txt
26,8,365.txt
26,8,368.txt
26,8,369.txt
26,8,371.txt
26,13,375.txt
26,13,377.txt
26,8,380.txt
26,13,382.txt
26,8,385.txt
26,13,386.txt
16,8,387.txt
26,11,391.txt
26,11,394.txt
26,12,395.txt
26,8,397.txt
16,8,400.txt
28,8,402.txt
26,8,405.txt
26,8,407.txt
26,13,411.txt
16,13,413.txt
26,8,416.txt
26,8,417.txt
25,8,419.txt
16,8,421.txt
26,8,423.txt
26,13,425.txt
26,8,427.txt
16,8,430.txt
26,11,434.txt
26,8,436.txt
26,12,439.txt
16,12,444.txt
26,12,447.txt
25,11,449.txt
26,8,452.txt
26,13,454.txt
26,12,456.txt
26,8,458.txt
16,11,460.txt
16,11,463.txt
26,11,465.txt
26,11,469.txt
26,12,472.txt
16,11,473.txt
26,12,475.txt
16,8,477.txt
26,8,479.txt
26,13,481.txt
26,8,485.txt
16,8,487.txt
16,12,488.txt
26,8,491.txt
26,8,492.txt
26,11,494.txt
24,13,496.txt
26,8,498.txt
26,8,500.txt
16,21,502.txt
16,13,503.txt
26,11,505.txt
26,8,507.txt
16,11,510.txt
26,8,513.txt
16,8,516.txt
16,11,518.txt
26,14,521.txt
7,8,524.txt
23,13,527.txt
16,8,529.txt
16,8,530.txt
26,8,532.txt
26,11,534.txt
26,8,536.txt
16,8,538.txt
16,11,541.txt
