0,1,filename
3,14,2.txt
3,14,5.txt
0,0,9.txt
3,14,12.txt
3,14,14.txt
3,14,16.txt
3,14,17.txt
3,14,21.txt
3,14,23.txt
3,14,24.txt
3,14,26.txt
3,14,28.txt
8,24,30.txt
3,14,32.txt
3,14,34.txt
3,14,36.txt
3,14,40.txt
3,14,41.txt
3,14,49.txt
3,14,53.txt
3,14,55.txt
3,14,57.txt
3,14,60.txt
3,14,61.txt
3,14,63.txt
3,14,65.txt
3,14,68.txt
3,14,71.txt
3,14,72.txt
3,14,76.txt
3,14,78.txt
3,14,81.txt
3,14,84.txt
3,14,86.txt
5,24,89.txt
3,14,90.txt
3,14,92.txt
3,14,95.txt
3,14,97.txt
3,14,98.txt
3,14,100.txt
3,14,102.txt
3,14,105.txt
3,14,108.txt
3,14,110.txt
3,14,112.txt
3,14,114.txt
3,14,116.txt
3,14,118.txt
3,14,121.txt
5,23,123.txt
3,14,124.txt
3,14,126.txt
3,14,128.txt
3,14,130.txt
3,14,132.txt
3,14,135.txt
3,14,137.txt
3,14,141.txt
3,14,144.txt
3,14,145.txt
3,14,147.txt
3,14,149.txt
3,14,151.txt
3,14,154.txt
3,14,156.txt
3,14,158.txt
3,14,160.txt
3,14,161.txt
8,20,163.txt
3,14,165.txt
3,14,167.txt
3,14,169.txt
3,14,171.txt
3,14,173.txt
3,14,175.txt
3,14,177.txt
3,14,179.txt
3,14,182.txt
3,14,184.txt
3,14,188.txt
5,20,189.txt
3,14,191.txt
3,14,194.txt
3,14,197.txt
3,14,199.txt
3,14,203.txt
3,14,204.txt
3,14,209.txt
3,14,210.txt
3,14,212.txt
8,24,214.txt
3,14,217.txt
3,14,219.txt
3,14,220.txt
3,14,222.txt
3,14,225.txt
3,14,227.txt
3,14,229.txt
3,14,231.txt
3,14,236.txt
3,14,241.txt
3,14,242.txt
3,14,245.txt
3,14,247.txt
3,14,249.txt
3,14,250.txt
3,14,252.txt
3,14,256.txt
3,14,258.txt
3,14,260.txt
3,14,261.txt
3,14,264.txt
3,14,269.txt
3,14,272.txt
3,14,274.txt
0,0,276.txt
3,14,280.txt
3,14,282.txt
3,14,283.txt
3,14,284.txt
3,14,286.txt
3,14,288.txt
3,14,290.txt
3,14,293.txt
3,14,295.txt
3,14,297.txt
3,14,300.txt
3,14,303.txt
3,14,305.txt
3,14,307.txt
3,14,311.txt
3,14,313.txt
3,14,318.txt
3,14,320.txt
3,14,322.txt
3,14,323.txt
3,14,324.txt
3,14,326.txt
0,24,328.txt
3,14,329.txt
3,14,333.txt
3,14,335.txt
3,14,337.txt
3,14,341.txt
8,24,342.txt
3,14,344.txt
3,14,347.txt
3,14,349.txt
0,16,352.txt
8,19,354.txt
3,14,358.txt
3,14,360.txt
3,14,362.txt
3,14,364.txt
3,14,365.txt
3,14,368.txt
3,14,369.txt
3,14,371.txt
3,14,375.txt
8,24,377.txt
3,14,380.txt
3,14,382.txt
3,14,385.txt
