0,1,filename
20,28,2.txt
22,26,5.txt
20,28,9.txt
20,28,12.txt
20,28,14.txt
27,28,16.txt
20,28,17.txt
20,28,21.txt
20,28,23.txt
20,28,24.txt
20,28,26.txt
20,28,28.txt
20,28,30.txt
22,26,32.txt
27,28,34.txt
27,26,36.txt
20,28,40.txt
20,28,41.txt
27,28,49.txt
20,28,53.txt
20,28,55.txt
20,28,57.txt
20,28,60.txt
20,28,61.txt
27,28,63.txt
20,28,65.txt
22,23,68.txt
27,28,71.txt
27,28,72.txt
20,28,76.txt
20,20,78.txt
20,26,81.txt
20,28,84.txt
20,28,86.txt
20,28,89.txt
20,28,90.txt
20,28,92.txt
20,20,95.txt
20,26,97.txt
20,28,98.txt
20,28,100.txt
20,28,102.txt
20,28,105.txt
20,28,108.txt
20,28,110.txt
27,28,112.txt
20,26,114.txt
27,26,116.txt
20,28,118.txt
22,28,121.txt
20,28,123.txt
20,26,124.txt
20,28,126.txt
20,28,128.txt
20,28,130.txt
20,26,132.txt
20,28,135.txt
20,28,137.txt
20,28,141.txt
20,28,144.txt
20,28,145.txt
27,29,147.txt
20,29,149.txt
20,28,151.txt
20,28,154.txt
20,28,156.txt
20,28,158.txt
20,28,160.txt
20,28,161.txt
20,28,163.txt
20,28,165.txt
20,28,167.txt
20,28,169.txt
20,28,171.txt
20,28,173.txt
20,28,175.txt
20,28,177.txt
20,28,179.txt
27,28,182.txt
20,28,184.txt
20,28,188.txt
20,28,189.txt
20,26,191.txt
22,23,194.txt
27,28,197.txt
27,26,199.txt
27,28,203.txt
27,28,204.txt
20,21,209.txt
20,28,210.txt
20,28,212.txt
20,26,214.txt
22,28,217.txt
20,28,219.txt
20,28,220.txt
20,26,222.txt
20,28,225.txt
27,28,227.txt
20,28,229.txt
20,28,231.txt
20,28,236.txt
27,26,241.txt
27,28,242.txt
20,28,245.txt
20,26,247.txt
20,26,249.txt
27,27,250.txt
27,28,252.txt
20,28,256.txt
20,28,258.txt
20,28,260.txt
20,28,261.txt
20,28,264.txt
20,28,269.txt
27,28,272.txt
20,28,274.txt
20,28,276.txt
20,28,280.txt
27,28,282.txt
20,26,283.txt
20,26,284.txt
20,26,286.txt
20,28,288.txt
20,26,290.txt
27,26,293.txt
20,28,295.txt
7,3,297.txt
27,28,300.txt
20,28,303.txt
